id,post_id,open_date,street,address,place_type,shop_centre,dns,lat,lon,response,district,post2,is_center,price,parking_count,parking_min_distance,finance_count,shop_count,distance_100,distance_500,cafe_count,culture_count,job_gov_count,metro_count,metro_min_distance,transport_count,transport_min_distance,working_days,work_hours,weekday_availability,office_hours,is_moscow
10626,140301,2017,ул. Советская,"ул. Советская, дом 84",ОПС Б1,FALSE,FALSE,55.380164,39.039242,"Егорьевск, 126, Советская улица, Егорьевск, городской округ Егорьевск, Московская область, ЦФО, 140302, РФ",Советская улица,140302,FALSE,42200,13,76.26924088,2,12,2.514285714,37.29385714,5,8,17,0,,5,23.31417814,7,12,2,"пн.—пт.: 09:00—18:00, пн.—пт.: 09:00—21:00 сб., вс.: 10:00—17:00",FALSE
16603,,2017,ш. Касимовское,"ш. Касимовское, дом 1А",ТП,TRUE,FALSE,55.3682627,39.0689775,"Касимовское шоссе, Егорьевск, городской округ Егорьевск, Московская область, ЦФО, 140304, РФ",городской округ Егорьевск,140304,FALSE,42200,20,108.3812319,1,14,2.088571429,38.67942857,5,1,9,0,,9,76.48434612,6,11,1,,FALSE
9693,143987,2016,ул. Колхозная,"ул. Колхозная, дом 7",ОПС Б1,FALSE,FALSE,55.7459119,38.0224903,"Колхозная улица, 2 квартал, Железнодорожный, Балашиха, городской округ Балашиха, Московская область, ЦФО, 143987, РФ",Железнодорожный,143987,FALSE,,0,,0,0,0.05657142857,0.05657142857,0,0,0,0,,12,88.50758853,5,9,0,"Пн-Пт: 10:00-19:00, Сб-Вс: выходной день, пн.—пт.: 10:00—19:00",FALSE
7612,140188,2016,ул. Баженова,"ул. Баженова, дом 3",ОПС Б1_2,FALSE,FALSE,55.6063911,38.0721269,"улица Баженова, Быковка, Жуковский, городской округ Жуковский, Московская область, ЦФО, 140188, РФ",Жуковский,140188,FALSE,84818,56,37.17886181,0,1,3.061,26.66,4,0,1,0,,8,92.45603074,6,11,1,['пн.: 11:00—20:00 вт.—пт.: 09:00—20:00 сб.: 09:00—18:00'],FALSE
8841,140181,2016,ул. Маяковского,"ул. Маяковского, дом 26/7",ОПС Б1,FALSE,FALSE,55.5922279,38.1235922,"улица Маяковского, Старый Город, Жуковский, городской округ Жуковский, Московская область, ЦФО, 140180, РФ",Жуковский,140180,FALSE,84818,42,20.89552239,4,13,1.867714286,41.62714286,4,5,11,0,,10,81.63033017,5,11,1,['вт.—пт.: 09:00—20:00 сб.: 09:00—18:00'],FALSE
9377,140185,2017,ул. Чкалова,"ул. Чкалова, дом 19",ОПС Б1,FALSE,FALSE,55.5945259,38.1272001,"улица Чкалова, Старый Город, Жуковский, городской округ Жуковский, Московская область, ЦФО, 140180, РФ",Жуковский,140180,FALSE,84818,13,312.6251142,4,13,4.269857143,38.55314286,5,1,3,0,,2,85.66501092,5,9,0,['пн.—пт.: 10:00—19:00'],FALSE
1532,,2012,ул. Гагарина,"ул. Гагарина, 56",ТП,FALSE,FALSE,55.6092343,38.081832,"улица Гагарина, За океаном, Жуковский, городской округ Жуковский, Московская область, ЦФО, 140180, РФ",Жуковский,140180,FALSE,84818,28,38.55400404,3,17,2.900857143,48.09385714,8,3,2,0,,8,103.9673038,6,11,1,,FALSE
14974,141960,,ул. Ленина,"ул. Ленина, дом 16",ОПС Б1,FALSE,FALSE,56.56277,37.4235092,"улица Ленина, Запрудня, Талдомский городской округ, Московская область, ЦФО, 141960, РФ",Талдомский городской округ,141960,FALSE,,23,67.49916462,0,19,0.3652857143,8.118428571,1,0,1,0,,5,211.0872047,6,12,1,,FALSE
14063,140600,2018,ул. Карла Маркса,"ул. Карла Маркса, дом 48/9",ОПС Б1_2,FALSE,FALSE,54.7558305,38.8769668,"улица Карла Маркса, квартал Южный, Зарайск, городской округ Зарайск, Московская область, ЦФО, 140600, РФ",Зарайск,140600,FALSE,,6,188.3496935,0,17,0.7274285714,19.23942857,9,17,6,0,,9,225.5374018,6,11,1,,FALSE
1462,,2013,ул. Ленинская,"ул. Ленинская, 47",ТП,FALSE,FALSE,54.7613842,38.8750274,"Ленинская улица, квартал Южный, Зарайск, городской округ Зарайск, Московская область, ЦФО, 140600, РФ",Зарайск,140600,FALSE,,30,58.25199327,1,19,2.366571429,16.44514286,3,5,10,0,,11,50.86137078,7,10,2,['Пн-Вс: 09:00-19:00'],FALSE
13266,141160,,п. Звездный Городок,"п. Звездный Городок, дом 15",ОПС Б1,FALSE,FALSE,55.8777816,38.1051342,"Отделение связи №141160, 15, Чкаловское шоссе, Кожино, Щёлково, городской округ Щёлково, Московская область, ЦФО, 141160, РФ",Чкаловское шоссе,141160,FALSE,,8,38.69818556,2,5,0.4247142857,4.007714286,1,1,3,0,,5,141.1730444,6,11,1,,FALSE
26967,,2019,мкр. Супонево,"мкр. Супонево, к.3",other,FALSE,FALSE,55.7436211,36.87413887,"микрорайон Супонево, Звенигород, Одинцовский городской округ, Московская область, ЦФО, РФ",Одинцовский городской округ,ЦФО,FALSE,70896,9,180.0055072,0,9,3.768857143,27.86914286,1,0,4,0,,3,201.1578204,6,11,1,,FALSE
9913,143180,2016,ул. Почтовая,"ул. Почтовая, дом 23",ОПС Б1_2,FALSE,FALSE,55.732185,36.8553113,"Отделение связи №143180, 23, Почтовая улица, Звенигород, Одинцовский городской округ, Московская область, ЦФО, 143180, РФ",Почтовая улица,143180,FALSE,70896,11,96.67276055,6,13,0.7968571429,22.41728571,8,3,9,0,,4,211.2902581,6,9,1,['пн.—сб.: 09:00—18:00'],FALSE
1425,,2013,ул. Новокрюковская,"ул. Новокрюковская, 1824",КЦ,FALSE,FALSE,55.9821484,37.1686738,"Улица Новокрюковская, Новокрюковская улица, 19-й микрорайон, ЦИЭ, район Крюково, Зеленоградский административный округ, Москва, ЦФО, 124681, РФ",19-й микро,124681,FALSE,,55,45.43054106,4,28,2.403428571,58.59442857,5,2,7,0,,20,171.4047682,6,11,1,,FALSE
7447,124575,2016,10й мкр.,"10й мкр., д.1006 Б",ОПС Б1_2,FALSE,FALSE,56.00725625,37.2070751,"1-й микрорайон, Матушкино, Зеленоград, Зеленоградский административный округ, Москва, ЦФО, 124305, РФ",Зеленоград,124305,FALSE,,102,68.86729549,0,0,0.5955714286,44.75442857,0,0,0,0,,8,102.1298035,6,11,1,,FALSE
10145,124365,2017,16й мкр,"16й мкр, к. 1629",ОПС Б1_2,FALSE,FALSE,56.00725625,37.2070751,"1-й микрорайон, Матушкино, Зеленоград, Зеленоградский административный округ, Москва, ЦФО, 124305, РФ",Зеленоград,124305,FALSE,,29,93.97356761,1,6,0.6652857143,61.69157143,3,0,0,0,,11,205.3269755,6,11,1,,FALSE
10501,124498,2017,4й мкр,"4й мкр, к.426А",ОПС Б1_2,FALSE,FALSE,56.00725625,37.2070751,"1-й микрорайон, Матушкино, Зеленоград, Зеленоградский административный округ, Москва, ЦФО, 124305, РФ",Зеленоград,124305,FALSE,,27,92.89770937,3,13,1.394714286,19.26057143,3,0,2,0,,6,415.688389,6,11,1,,FALSE
9373,124489,2016,6й мкр,"6й мкр, дом 601",ОПС Б1_2,FALSE,FALSE,56.00725625,37.2070751,"1-й микрорайон, Матушкино, Зеленоград, Зеленоградский административный округ, Москва, ЦФО, 124305, РФ",Зеленоград,124305,FALSE,,34,41.15318113,1,5,1.606571429,58.77828571,4,1,2,0,,7,78.37242231,6,11,1,,FALSE
15973,141280,2017,ул. Дзержинского,"ул. Дзержинского, дом 4",ОПС Б1,FALSE,FALSE,55.9711322,37.9099282,"улица Дзержинского, Ивантеевка, городской округ Ивантеевка, Московская область, ЦФО, 141282, РФ",городской округ Ивантеевка,141282,FALSE,72457,5,220.0075436,4,9,3.478857143,41.86671429,5,0,7,0,,5,31.6790825,5,9,1,['вт.—сб.: 09:00—18:00'],FALSE
14070,141860,2017,ул. Икшанская,"ул. Икшанская, дом 8",ОПС Б1,FALSE,FALSE,56.1727165,37.5077964,"Икша, Икшанская улица, Икша, Дмитровский городской округ, Московская область, ЦФО, 141863, РФ",Икша,141863,FALSE,,6,157.7877383,0,6,0.2675714286,3.881142857,1,2,1,0,,2,396.6423176,5,9,1,['вт.—пт.: 09:00—18:00 сб.: 09:00—17:00 перерыв: 13:00—14:00'],FALSE
8071,143500,2016,ул. Ленина,"ул. Ленина, дом 75",ОПС Б1_2,FALSE,FALSE,55.906368,36.8592864,"улица Ленина, Истра, городской округ Истра, Московская область, ЦФО, 143500, РФ",городской округ Истра,143500,FALSE,76495,27,54.73767409,3,16,0.6195714286,34.07728571,4,0,7,0,,7,89.80065049,6,11,1,['пн.: 11:00—20:00 вт.—пт.: 09:00—20:00 сб.: 09:00—18:00'],FALSE
26976,,2018,пл. Воскресенская,"пл. Воскресенская, дом 2А",ТП,FALSE,FALSE,55.9433287,36.5996271,"Воскресенская, Ядромино, городской округ Истра, Московская область, ЦФО, 143560, РФ",городской округ Истра,143560,FALSE,76495,8,18.04983078,0,7,1.757428571,25.19871429,3,0,2,0,,2,46.65223764,6,11,1,,FALSE
23741,,2018,пл. Революции,"пл. Революции, дом 6",ТП,FALSE,FALSE,55.9140229,36.8604792,"площадь Революции, Истра, городской округ Истра, Московская область, ЦФО, 143500, РФ",городской округ Истра,143500,FALSE,76495,25,16.56985322,4,13,4.768285714,34.87042857,3,1,6,0,,5,159.9123312,6,11,1,,FALSE
11241,142900,2017,ул. Коммуны,"ул. Коммуны, дом 2",ОПС Б1,FALSE,FALSE,54.8376951,38.1457889,"улица Коммуны, Кашира-1, Кашира, городской округ Кашира, Московская область, ЦФО, 142900, РФ",Кашира,142900,FALSE,43762,1,239.7288604,0,2,0.1341428571,5.926,1,2,5,0,,5,215.9593701,5,9,0,['пн.—пт.: 09:00—18:00 перерыв: 13:00—14:00'],FALSE
7618,142904,2016,ул. Садовая,"ул. Садовая, дом 22",ОПС Б1_2,FALSE,FALSE,54.7860919,38.265093,"Садовая улица, Ожерелье, Кашира, городской округ Кашира, Московская область, ЦФО, 142921, РФ",Кашира,142921,FALSE,43762,25,60.07810317,0,12,0.174,12.21242857,7,1,1,0,,2,211.9994137,5,11,0,['пн.: 11:00—20:00 вт.—пт.: 09:00—18:00 перерыв: 13:00—14:00'],FALSE
10153,141601,2016,пл. Советская,"пл. Советская, дом 1",ОПС Б1,FALSE,FALSE,54.01096625,38.29094336,"Советская площадь, 41-й квартал, Клин, Новомосковск, городской округ Новомосковск, Тульская область, ЦФО, 301650, РФ",Клин,301650,FALSE,54795,16,62.41055083,3,12,4.373714286,35.11657143,6,1,9,0,,10,22.84362368,5,9,0,['пн.—пт.: 10:00—19:00'],FALSE
9689,141612,2016,ул. Карла Маркса,"ул. Карла Маркса, дом 70 /1",ОПС Б1_2,FALSE,FALSE,56.3245622,36.7188864,"улица Карла Маркса, Клин, городской округ Клин, Московская область, ЦФО, 141606, РФ",городской округ Клин,141606,FALSE,54795,8,131.8194388,2,15,0.986,23.29714286,6,0,4,0,,8,65.44227244,6,11,1,['пн.: 11:00—20:00 вт.—пт.: 09:00—20:00 сб.: 09:00—18:00'],FALSE
13271,141606,2017,ул. Литейная,"ул. Литейная, дом 23 А",ОПС Б1,FALSE,FALSE,56.330159,36.7176762,"Литейная улица, Клин, городской округ Клин, Московская область, ЦФО, 141606, РФ",городской округ Клин,141606,FALSE,54795,26,73.58224093,4,26,0.4661428571,49.347,13,2,7,0,,9,158.9902561,5,9,0,"пн.—пт.: 10:00—19:00, пн.—пт.: 10:00—19:00",FALSE
6717,,2015,ул. Карла Маркса,"ул. Карла Маркса, д.4",other,TRUE,FALSE,56.3245622,36.7188864,"улица Карла Маркса, Клин, городской округ Клин, Московская область, ЦФО, 141606, РФ",городской округ Клин,141606,FALSE,54795,22,97.99163907,2,11,1.662142857,38.932,8,0,3,0,,8,30.85078598,6,11,1,['пн.: 11:00—20:00 вт.—пт.: 09:00—20:00 сб.: 09:00—18:00'],FALSE
17480,,2017,ул. Гагарина,"ул. Гагарина, дом 5/6",ТП,FALSE,TRUE,56.3267769,36.72404,"улица Гагарина, Клин, городской округ Клин, Московская область, ЦФО, 141606, РФ",городской округ Клин,141606,FALSE,54795,18,74.55593644,6,17,3.780857143,58.44542857,10,0,7,0,,12,23.92719335,6,11,1,,FALSE
